Year,App.,Taxon,Class,Importer,Exporter,Exporter reported quantity,Term,Purpose,Source
2001,II,Alligator mississippiensis,Reptilia,FR,US,27296,skins,T,R
2001,II,Alligator mississippiensis,Reptilia,FR,US,30772,skins,T,W
2001,II,Alligator mississippiensis,Reptilia,FR,US,7009,skin pieces,T,F
2001,II,Alligator mississippiensis,Reptilia,FR,US,2326,skin pieces,T,W
2001,II,Alligator mississippiensis,Reptilia,GA,CH,4,leather products (small),,C
2001,II,Alligator mississippiensis,Reptilia,GA,FR,1,leather products (large),P,W
2001,II,Alligator mississippiensis,Reptilia,GA,FR,1,leather products (large),T,W
2001,II,Alligator mississippiensis,Reptilia,GA,FR,1,leather products (large),P,C
2001,II,Alligator mississippiensis,Reptilia,GA,FR,1,leather products (large),T,C
2001,II,Alligator mississippiensis,Reptilia,GB,BR,17,leather products (small),T,C
2001,II,Alligator mississippiensis,Reptilia,GB,CH,,leather products (large),T,C
2001,II,Alligator mississippiensis,Reptilia,GB,CH,,leather products (large),T,F
2001,II,Alligator mississippiensis,Reptilia,GB,CH,,leather products (large),T,R
2001,II,Alligator mississippiensis,Reptilia,GB,CH,,leather products (large),T,W
2001,II,Alligator mississippiensis,Reptilia,GB,CH,21,leather products (small),,C
2001,II,Alligator mississippiensis,Reptilia,GB,CH,6,leather products (small),,F
2001,II,Alligator mississippiensis,Reptilia,GB,CH,2,leather products (small),,W
2001,II,Alligator mississippiensis,Reptilia,GB,CH,,leather products (small),T,C
2001,II,Alligator mississippiensis,Reptilia,GB,CH,,leather products (small),T,F
2001,II,Alligator mississippiensis,Reptilia,GB,CH,,leather products (small),T,R
2001,II,Alligator mississippiensis,Reptilia,GB,CH,,leather products (small),T,W
2001,II,Alligator mississippiensis,Reptilia,GB,CH,21672,leather products (small),,C
2001,II,Alligator mississippiensis,Reptilia,GB,CH,938,leather products (small),,F
2001,II,Alligator mississippiensis,Reptilia,GB,CH,898,leather products (small),,R
2001,II,Alligator mississippiensis,Reptilia,GB,CH,204,leather products (small),,W
2001,II,Alligator mississippiensis,Reptilia,GB,CH,2,skin pieces,,W
2001,II,Alligator mississippiensis,Reptilia,GB,CH,,leather products (large),T,W
2001,II,Alligator mississippiensis,Reptilia,GB,CH,,leather products (small),,I
2001,II,Alligator mississippiensis,Reptilia,GB,FR,,leather products (small),T,C
2001,II,Alligator mississippiensis,Reptilia,GB,FR,,leather products (small),T,R
2001,II,Alligator mississippiensis,Reptilia,GB,JP,140,leather products (small),T,C
2001,II,Alligator mississippiensis,Reptilia,GB,US,2,leather products (large),T,C
2001,II,Alligator mississippiensis,Reptilia,GB,US,5,leather products (large),T,W
2001,II,Alligator mississippiensis,Reptilia,GB,US,5,leather products (small),T,C
2001,II,Alligator mississippiensis,Reptilia,GB,US,46,leather products (small),T,W
2001,II,Alligator mississippiensis,Reptilia,GB,US,,leather products (small),,I
2001,II,Alligator mississippiensis,Reptilia,GB,US,1362,meat,T,C
2001,II,Alligator mississippiensis,Reptilia,GB,US,1632,meat,T,F
2001,II,Alligator mississippiensis,Reptilia,GB,US,42,skins,T,C
2001,II,Alligator mississippiensis,Reptilia,GB,US,6,skins,T,W
2001,II,Alligator mississippiensis,Reptilia,GB,US,,skin pieces,T,C
2001,II,Alligator mississippiensis,Reptilia,GB,US,1,skulls,T,W
2001,II,Alligator mississippiensis,Reptilia,GB,ZA,4,leather products (small),P,C
2001,II,Alligator mississippiensis,Reptilia,GB,ZA,2,leather products (small),T,C
2001,II,Alligator mississippiensis,Reptilia,GE,CH,1,leather products (small),,C
2001,II,Alligator mississippiensis,Reptilia,GH,CH,1,leather products (small),,C
2001,II,Alligator mississippiensis,Reptilia,GI,CH,8,leather products (small),,C
2001,II,Alligator mississippiensis,Reptilia,GI,CH,1,leather products (small),,F
2001,II,Alligator mississippiensis,Reptilia,GI,GB,2,leather products (small),T,C
2001,II,Alligator mississippiensis,Reptilia,GP,CH,26,leather products (small),,C
2001,II,Alligator mississippiensis,Reptilia,GP,CH,2,leather products (small),,F
2001,II,Alligator mississippiensis,Reptilia,GP,CH,4,leather products (small),,R
2001,II,Alligator mississippiensis,Reptilia,GP,IT,20,leather products (small),T,F
2001,II,Alligator mississippiensis,Reptilia,GP,US,1,leather products (small),T,C
2001,II,Alligator mississippiensis,Reptilia,GR,CH,3127,leather products (small),,C
2001,II,Alligator mississippiensis,Reptilia,GR,CH,227,leather products (small),,F
2001,II,Alligator mississippiensis,Reptilia,GR,CH,190,leather products (small),,R
2001,II,Alligator mississippiensis,Reptilia,GR,CH,56,leather products (small),,W
2001,II,Alligator mississippiensis,Reptilia,GR,US,1,leather products (large),T,W
2001,II,Alligator mississippiensis,Reptilia,GT,CH,53,leather products (small),,C
2001,II,Alligator mississippiensis,Reptilia,GT,CH,5,leather products (small),,R
2001,II,Alligator mississippiensis,Reptilia,GT,CH,3,leather products (small),,W
2001,II,Alligator mississippiensis,Reptilia,GT,FR,12,leather products (small),T,C
2001,II,Alligator mississippiensis,Reptilia,GT,US,6,leather products (small),T,C
2001,II,Alligator mississippiensis,Reptilia,GT,US,2,leather products (small),T,W
2001,II,Alligator mississippiensis,Reptilia,GU,CH,124,leather products (small),,C
2001,II,Alligator mississippiensis,Reptilia,GU,CH,16,leather products (small),,F
2001,II,Alligator mississippiensis,Reptilia,GU,CH,14,leather products (small),,W
2001,II,Alligator mississippiensis,Reptilia,GU,FR,6,leather products (small),T,C
2001,II,Alligator mississippiensis,Reptilia,GU,IT,7,leather products (small),T,W
2001,II,Alligator mississippiensis,Reptilia,HK,AT,3743,leather products (small),T,C
2001,II,Alligator mississippiensis,Reptilia,HK,AT,310,leather products (small),T,F
2001,II,Alligator mississippiensis,Reptilia,HK,AT,,skins,T,C
2001,II,Alligator mississippiensis,Reptilia,HK,AT,7480,skin pieces,T,C
2001,II,Alligator mississippiensis,Reptilia,HK,AU,29,leather products (small),T,C
2001,II,Alligator mississippiensis,Reptilia,HK,CA,2,leather items,T,C
2001,II,Alligator mississippiensis,Reptilia,HK,CH,1,leather products (small),,C
2001,II,Alligator mississippiensis,Reptilia,HK,CH,2,leather products (small),,C
2001,II,Alligator mississippiensis,Reptilia,HK,CH,10,leather products (small),,W
2001,II,Alligator mississippiensis,Reptilia,HK,CH,46216,leather products (small),,C
2001,II,Alligator mississippiensis,Reptilia,HK,CH,732,leather products (small),,F
2001,II,Alligator mississippiensis,Reptilia,HK,CH,3812,leather products (small),,R
2001,II,Alligator mississippiensis,Reptilia,HK,CH,606,leather products (small),,W
2001,II,Alligator mississippiensis,Reptilia,HK,CH,,skins,T,C
2001,II,Alligator mississippiensis,Reptilia,HK,CH,,skins,T,R
2001,II,Alligator mississippiensis,Reptilia,HK,CH,129,skins,,C
2001,II,Alligator mississippiensis,Reptilia,HK,CH,50,skins,,R
2001,II,Alligator mississippiensis,Reptilia,HK,CH,,skin pieces,T,C
2001,II,Alligator mississippiensis,Reptilia,HK,CH,,skin pieces,T,R
2001,II,Alligator mississippiensis,Reptilia,HK,CH,2,skin pieces,,W
2001,II,Alligator mississippiensis,Reptilia,HK,CH,,skin scraps,T,C
2001,II,Alligator mississippiensis,Reptilia,HK,CH,,skin scraps,T,R
2001,II,Alligator mississippiensis,Reptilia,HK,CH,813,skin scraps,,C
2001,II,Alligator mississippiensis,Reptilia,HK,CH,55,skin scraps,,R
2001,II,Alligator mississippiensis,Reptilia,HK,DE,4,leather products (large),T,C
2001,II,Alligator mississippiensis,Reptilia,HK,DE,3,leather products (large),T,W
2001,II,Alligator mississippiensis,Reptilia,HK,DE,2913,leather products (small),T,C
2001,II,Alligator mississippiensis,Reptilia,HK,DE,41,leather products (small),T,F
2001,II,Alligator mississippiensis,Reptilia,HK,DE,102,leather products (small),T,W
2001,II,Alligator mississippiensis,Reptilia,HK,DE,1,skins,T,C
2001,II,Alligator mississippiensis,Reptilia,HK,ES,123,leather products (large),T,C
