Year,App.,Taxon,Class,Importer,Exporter,Exporter_reported_quantity,Term,Purpose,Source
2017,I,Crocodylus porosus,Reptilia,CN,FR,1,jewellery,T,D
2017,I,Crocodylus porosus,Reptilia,CN,FR,37,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,CN,FR,45,skins,T,D
2017,I,Crocodylus porosus,Reptilia,CN,FR,2.5,leather products (large),T,D
2017,I,Crocodylus porosus,Reptilia,CN,FR,38.5,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,CN,FR,6,garments,T,D
2017,I,Crocodylus porosus,Reptilia,CN,FR,1,leather products (large),T,D
2017,I,Crocodylus porosus,Reptilia,CN,FR,227,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,CN,FR,28,skins,T,D
2017,I,Crocodylus porosus,Reptilia,CN,FR,30,skin pieces,T,D
2017,I,Crocodylus porosus,Reptilia,CN,IT,3,leather products (small),T,R
2017,I,Crocodylus porosus,Reptilia,CN,IT,2,leather products (small),T,C
2017,I,Crocodylus porosus,Reptilia,CN,IT,1,leather products (small),P,D
2017,I,Crocodylus porosus,Reptilia,CN,IT,11,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,CN,IT,21,leather products (large),T,D
2017,I,Crocodylus porosus,Reptilia,CN,IT,2,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,CN,IT,25,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,FR,AE,,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,FR,AE,,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,FR,AE,,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,FR,CH,,carvings,T,D
2017,I,Crocodylus porosus,Reptilia,FR,CH,,leather products (large),T,D
2017,I,Crocodylus porosus,Reptilia,FR,CH,,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,FR,CN,,leather products (small),T,C
2017,I,Crocodylus porosus,Reptilia,FR,CN,,carvings,T,D
2017,I,Crocodylus porosus,Reptilia,FR,CN,,garments,T,D
2017,I,Crocodylus porosus,Reptilia,FR,CN,,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,FR,HK,,leather products (large),T,D
2017,I,Crocodylus porosus,Reptilia,FR,HK,,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,FR,JP,,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,FR,KR,,garments,T,D
2017,I,Crocodylus porosus,Reptilia,FR,KR,,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,FR,MC,,leather products (small),T,O
2017,I,Crocodylus porosus,Reptilia,FR,MO,,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,FR,SG,,skins,T,D
2017,I,Crocodylus porosus,Reptilia,FR,SG,,skin pieces,T,D
2017,I,Crocodylus porosus,Reptilia,FR,SG,,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,FR,TH,,skins,T,D
2017,I,Crocodylus porosus,Reptilia,HK,FR,1,garments,T,D
2017,I,Crocodylus porosus,Reptilia,HK,FR,42,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,HK,FR,12,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,HK,FR,18,garments,T,D
2017,I,Crocodylus porosus,Reptilia,HK,FR,28,leather products (large),T,D
2017,I,Crocodylus porosus,Reptilia,HK,FR,117,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,HK,FR,24,skins,T,D
2017,I,Crocodylus porosus,Reptilia,HK,GB,1,leather products (small),T,O
2017,I,Crocodylus porosus,Reptilia,ID,FR,1,leather products (large),T,D
2017,I,Crocodylus porosus,Reptilia,IQ,FR,2,garments,T,D
2017,I,Crocodylus porosus,Reptilia,IT,CH,,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,IT,JP,,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,IT,KR,,garments,T,D
2017,I,Crocodylus porosus,Reptilia,IT,SG,,skins,T,D
2017,I,Crocodylus porosus,Reptilia,JP,FR,34,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,JP,FR,38,skins,T,D
2017,I,Crocodylus porosus,Reptilia,JP,FR,35,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,JP,FR,14,garments,T,D
2017,I,Crocodylus porosus,Reptilia,JP,FR,223,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,JP,FR,84,skins,T,D
2017,I,Crocodylus porosus,Reptilia,JP,FR,20,skin pieces,T,D
2017,I,Crocodylus porosus,Reptilia,JP,IT,5,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,JP,IT,1,leather products (small),P,D
2017,I,Crocodylus porosus,Reptilia,JP,IT,3,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,KR,BE,1,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,KR,ES,6,skins,T,D
2017,I,Crocodylus porosus,Reptilia,KR,ES,102,skins,T,D
2017,I,Crocodylus porosus,Reptilia,KR,FR,4,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,KR,FR,88,skins,T,D
2017,I,Crocodylus porosus,Reptilia,KR,FR,1,skins,T,D
2017,I,Crocodylus porosus,Reptilia,KR,FR,3,skins,T,D
2017,I,Crocodylus porosus,Reptilia,KR,FR,1,garments,T,D
2017,I,Crocodylus porosus,Reptilia,KR,FR,37,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,KR,FR,50,skins,T,D
2017,I,Crocodylus porosus,Reptilia,KR,FR,8,skin pieces,T,D
2017,I,Crocodylus porosus,Reptilia,KR,IT,13,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,KR,IT,4,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,KW,FR,2,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,KW,IT,1,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,KZ,FR,9,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,LB,FR,7,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,MC,FR,3,garments,T,D
2017,I,Crocodylus porosus,Reptilia,MC,FR,1,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,MC,FR,1,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,MC,FR,4,leather products (small),T,O
2017,I,Crocodylus porosus,Reptilia,MO,FR,8,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,MO,FR,6,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,MO,FR,4,garments,T,D
2017,I,Crocodylus porosus,Reptilia,MO,FR,81,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,MO,GB,1,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,MY,FR,1,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,QA,FR,1,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,QA,FR,2,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,RU,FR,11,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,RU,FR,6,garments,T,D
2017,I,Crocodylus porosus,Reptilia,RU,FR,8,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,RU,IT,6,garments,T,D
2017,I,Crocodylus porosus,Reptilia,RU,IT,2,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,RU,IT,1,garments,P,D
2017,I,Crocodylus porosus,Reptilia,RU,IT,1,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,RU,IT,1,leather products (small),P,R
2017,I,Crocodylus porosus,Reptilia,SA,FR,1,garments,T,D
2017,I,Crocodylus porosus,Reptilia,SG,FR,6,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,SG,FR,51,skins,T,D
2017,I,Crocodylus porosus,Reptilia,SG,FR,1,garments,T,D
2017,I,Crocodylus porosus,Reptilia,SG,FR,18,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,SG,FR,173,skins,T,D
2017,I,Crocodylus porosus,Reptilia,SG,FR,4,skin pieces,T,D
2017,I,Crocodylus porosus,Reptilia,SG,IT,2,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,TH,ES,7,skins,T,D
2017,I,Crocodylus porosus,Reptilia,TH,ES,53,skins,T,D
2017,I,Crocodylus porosus,Reptilia,TH,FR,9,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,TM,FR,6,garments,T,D
2017,I,Crocodylus porosus,Reptilia,TR,ES,72,skins,T,D
2017,I,Crocodylus porosus,Reptilia,TR,ES,2,skins,T,D
2017,I,Crocodylus porosus,Reptilia,TR,ES,602,skins,T,D
2017,I,Crocodylus porosus,Reptilia,TR,FR,180,skins,T,D
2017,I,Crocodylus porosus,Reptilia,TR,FR,1,skins,T,D
2017,I,Crocodylus porosus,Reptilia,TR,FR,4,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,TR,FR,374,skins,T,D
2017,I,Crocodylus porosus,Reptilia,UA,IT,1,leather products (small),P,D
2017,I,Crocodylus porosus,Reptilia,UA,IT,1,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,US,IT,2,leather products (small),T,D
2017,I,Crocodylus porosus,Reptilia,UZ,FR,1,garments,T,D
2017,I,Crocodylus porosus,Reptilia,UZ,IT,1,garments,T,D
2017,I,Crocodylus porosus,Reptilia,VN,FR,4,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,AE,FR,2,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,AE,IT,25,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,AE,IT,5,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,AE,IT,8,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,AU,IT,2,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,BE,TH,,skulls,P,D
2017,I,Crocodylus siamensis,Reptilia,BH,IT,6,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,BL,IT,56,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,BL,IT,5,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,BY,IT,8,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,CA,BE,3,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,CH,FR,2,garments,T,D
2017,I,Crocodylus siamensis,Reptilia,CH,IT,1,garments,P,D
2017,I,Crocodylus siamensis,Reptilia,CH,IT,1,garments,T,D
2017,I,Crocodylus siamensis,Reptilia,CH,IT,16,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,CH,IT,16,garments,T,D
2017,I,Crocodylus siamensis,Reptilia,CH,IT,41,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,CN,IT,1,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,CN,IT,33,leather products (large),T,D
2017,I,Crocodylus siamensis,Reptilia,CN,IT,1,leather products (small),P,D
2017,I,Crocodylus siamensis,Reptilia,CN,IT,36,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,CN,IT,7,skins,T,D
2017,I,Crocodylus siamensis,Reptilia,CN,IT,1,leather products (small),P,D
2017,I,Crocodylus siamensis,Reptilia,CN,IT,26,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,CY,TH,,skulls,P,D
2017,I,Crocodylus siamensis,Reptilia,DE,SG,,skins,T,D
2017,I,Crocodylus siamensis,Reptilia,DE,TH,,leather products (small),P,D
2017,I,Crocodylus siamensis,Reptilia,DE,TH,,skins,T,D
2017,I,Crocodylus siamensis,Reptilia,DE,TH,,garments,P,D
2017,I,Crocodylus siamensis,Reptilia,DE,TH,,leather products (small),P,D
2017,I,Crocodylus siamensis,Reptilia,DE,TH,,specimens,S,D
2017,I,Crocodylus siamensis,Reptilia,DK,VN,,live,T,D
2017,I,Crocodylus siamensis,Reptilia,DZ,FR,2,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,ES,TH,,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,ES,TH,,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,ES,VN,,skins,T,D
2017,I,Crocodylus siamensis,Reptilia,FR,CH,,garments,T,D
2017,I,Crocodylus siamensis,Reptilia,FR,HK,,skins,T,D
2017,I,Crocodylus siamensis,Reptilia,FR,HK,,skins,T,D
2017,I,Crocodylus siamensis,Reptilia,FR,KR,,garments,T,D
2017,I,Crocodylus siamensis,Reptilia,FR,TR,,skulls,T,D
2017,I,Crocodylus siamensis,Reptilia,GB,TH,,skins,T,D
2017,I,Crocodylus siamensis,Reptilia,HK,BE,3,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,HK,ES,2,skins,T,D
2017,I,Crocodylus siamensis,Reptilia,HK,FR,2,skins,T,D
2017,I,Crocodylus siamensis,Reptilia,HK,FR,27,skins,T,D
2017,I,Crocodylus siamensis,Reptilia,HK,IT,1,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,IT,JP,,skins,T,D
2017,I,Crocodylus siamensis,Reptilia,IT,SG,,skins,T,D
2017,I,Crocodylus siamensis,Reptilia,IT,SG,,skins,T,D
2017,I,Crocodylus siamensis,Reptilia,IT,TH,,teeth,T,D
2017,I,Crocodylus siamensis,Reptilia,IT,VN,,skins,T,D
2017,I,Crocodylus siamensis,Reptilia,JP,BE,4,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,JP,IT,2,leather products (small),P,D
2017,I,Crocodylus siamensis,Reptilia,JP,IT,42,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,JP,IT,1,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,JP,IT,80,skins,T,D
2017,I,Crocodylus siamensis,Reptilia,KR,FR,172,skins,T,D
2017,I,Crocodylus siamensis,Reptilia,KR,FR,397,skins,T,D
2017,I,Crocodylus siamensis,Reptilia,KR,FR,3,skin pieces,T,D
2017,I,Crocodylus siamensis,Reptilia,KR,FR,56,skins,T,D
2017,I,Crocodylus siamensis,Reptilia,KR,IT,21,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,KR,IT,35,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,KW,IT,12,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,KZ,IT,4,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,MC,IT,22,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,MG,FR,4,skins,T,D
2017,I,Crocodylus siamensis,Reptilia,NL,TH,,skulls,T,D
2017,I,Crocodylus siamensis,Reptilia,NL,VN,,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,QA,IT,5,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,RU,FR,8,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,RU,IT,83,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,RU,IT,25,garments,T,D
2017,I,Crocodylus siamensis,Reptilia,RU,IT,2,leather products (large),T,D
2017,I,Crocodylus siamensis,Reptilia,RU,IT,592,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,RU,IT,3,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,SA,IT,4,garments,T,D
2017,I,Crocodylus siamensis,Reptilia,SA,IT,10,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,SG,BE,1,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,SG,IT,51,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,SG,IT,2,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,TH,FR,13,skins,T,D
2017,I,Crocodylus siamensis,Reptilia,TM,FR,8,garments,T,D
2017,I,Crocodylus siamensis,Reptilia,TR,ES,256,skins,T,D
2017,I,Crocodylus siamensis,Reptilia,TR,FR,497,skins,T,D
2017,I,Crocodylus siamensis,Reptilia,TR,FR,22,skin pieces,T,D
2017,I,Crocodylus siamensis,Reptilia,UA,IT,4,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,US,IT,71,leather products (small),T,D
2017,I,Crocodylus siamensis,Reptilia,UZ,IT,18,leather products (small),T,D
2017,I,Osteolaemus tetraspis,Reptilia,AT,CH,,live,Z,C
2017,I,Osteolaemus tetraspis,Reptilia,CZ,CG,,specimens,S,W
2017,I,Osteolaemus tetraspis,Reptilia,MG,GB,4,live,B,C
2017,I,Priodontes maximus,Mammalia,MC,FR,0.5,jewellery,Q,O
2017,I,Sousa sahulensis,Mammalia,DE,AU,,specimens,S,W
2017,I,Dugong dugon,Mammalia,DE,AU,,specimens,S,W
2017,I,Dugong dugon,Mammalia,FR,FR,,specimens,S,W
2017,I,Elephantidae spp.,Mammalia,AE,DK,33,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,AE,FR,5,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,AE,GB,4,ivory carvings,Q,O
2017,I,Elephantidae spp.,Mammalia,AE,GB,1,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,AT,CA,,ivory pieces,P,O
2017,I,Elephantidae spp.,Mammalia,AT,CH,,ivory carvings,Q,O
2017,I,Elephantidae spp.,Mammalia,AT,CH,,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,AT,CH,,piano keys,T,O
2017,I,Elephantidae spp.,Mammalia,AT,CH,,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,AT,IL,,ivory carvings,Q,O
2017,I,Elephantidae spp.,Mammalia,AT,LI,,ivory carvings,Q,O
2017,I,Elephantidae spp.,Mammalia,AU,GB,6,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,AU,GB,50,piano keys,P,O
2017,I,Elephantidae spp.,Mammalia,AU,GB,72,piano keys,T,O
2017,I,Elephantidae spp.,Mammalia,BE,CH,,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,BH,FR,1,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,BR,PT,1,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,CA,GB,5,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,CA,PL,6,jewellery - ivory ,P,U
2017,I,Elephantidae spp.,Mammalia,CH,AT,2,ivory carvings,Q,O
2017,I,Elephantidae spp.,Mammalia,CH,AT,102,piano keys,P,O
2017,I,Elephantidae spp.,Mammalia,CH,CZ,1,ivory pieces,T,O
2017,I,Elephantidae spp.,Mammalia,CH,DE,1.6,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,CH,DE,0.4,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,CH,DE,1,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,CH,DE,1,ivory carvings,Q,O
2017,I,Elephantidae spp.,Mammalia,CH,ES,1,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,CH,ES,1,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,CH,FR,10,ivory carvings,Q,O
2017,I,Elephantidae spp.,Mammalia,CH,FR,44,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,CH,GB,3,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,CH,GB,52,piano keys,P,O
2017,I,Elephantidae spp.,Mammalia,CH,PL,104,piano keys,T,O
2017,I,Elephantidae spp.,Mammalia,CH,SI,52,piano keys,P,O
2017,I,Elephantidae spp.,Mammalia,CN,AT,1,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,CN,GB,9,ivory carvings,Q,O
2017,I,Elephantidae spp.,Mammalia,CN,GB,1,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,CN,IT,5,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,CN,PT,5,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,CU,ES,1,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,CZ,JP,,ivory pieces,Q,O
2017,I,Elephantidae spp.,Mammalia,CZ,US,,ivory pieces,Q,O
2017,I,Elephantidae spp.,Mammalia,DE,CA,,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,DE,CH,,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,DE,CH,,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,DE,CH,,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,DE,JP,,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,DE,RU,,ivory carvings,Q,O
2017,I,Elephantidae spp.,Mammalia,DE,US,,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,DO,PT,1,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,ES,RU,,ivory carvings,Q,U
2017,I,Elephantidae spp.,Mammalia,FI,JP,,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,FR,CA,,ivory carvings,Q,O
2017,I,Elephantidae spp.,Mammalia,FR,CH,,ivory carvings,Q,O
2017,I,Elephantidae spp.,Mammalia,FR,CH,,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,FR,CH,,piano keys,P,O
2017,I,Elephantidae spp.,Mammalia,FR,RU,,ivory carvings,Q,O
2017,I,Elephantidae spp.,Mammalia,GA,GB,12,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,GB,AU,,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,GB,AU,,piano keys,P,O
2017,I,Elephantidae spp.,Mammalia,GB,CA,,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,GB,CH,,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,GB,CN,,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,GB,JP,,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,GB,JP,,ivory carvings,Q,O
2017,I,Elephantidae spp.,Mammalia,GB,JP,,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,GB,ZA,,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,HK,ES,2,tusks,T,O
2017,I,Elephantidae spp.,Mammalia,HK,ES,5,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,HK,ES,16,tusks,T,O
2017,I,Elephantidae spp.,Mammalia,HK,FR,1,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,HK,GB,55,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,HK,GB,1,ivory carvings,T,U
2017,I,Elephantidae spp.,Mammalia,HK,PT,17,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,HK,PT,85,tusks,T,O
2017,I,Elephantidae spp.,Mammalia,IL,GB,6,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,IN,PT,6,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,IT,CA,,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,IT,CH,,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,JP,CZ,62,ivory pieces,Q,O
2017,I,Elephantidae spp.,Mammalia,JP,GB,19,ivory carvings,Q,O
2017,I,Elephantidae spp.,Mammalia,JP,GB,5,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,JP,IT,52,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,KR,GB,90,piano keys,T,O
2017,I,Elephantidae spp.,Mammalia,MT,ZA,,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,MX,CZ,4,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,MX,ES,1,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,MX,GB,1,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,MY,GB,1,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,NL,RU,,ivory carvings,E,O
2017,I,Elephantidae spp.,Mammalia,NL,ZA,,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,NO,DK,1,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,NO,DK,3,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,NO,PL,202,piano keys,T,O
2017,I,Elephantidae spp.,Mammalia,NP,PT,1,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,NZ,GB,19,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,NZ,GB,51,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,PH,HU,6,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,PH,PT,1,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,PL,CH,,piano keys,T,O
2017,I,Elephantidae spp.,Mammalia,PL,NO,,piano keys,T,O
2017,I,Elephantidae spp.,Mammalia,QA,GB,1,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,RU,ES,1,ivory carvings,Q,U
2017,I,Elephantidae spp.,Mammalia,RU,GB,9,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,RU,NL,6,ivory carvings,E,O
2017,I,Elephantidae spp.,Mammalia,RU,PT,1,ivory carvings,E,O
2017,I,Elephantidae spp.,Mammalia,SE,CH,,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,SG,PT,1,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,TH,FR,52,piano keys,P,O
2017,I,Elephantidae spp.,Mammalia,TW,FR,1,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,TW,GB,6,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,UA,DK,1,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,US,AT,102,piano keys,T,O
2017,I,Elephantidae spp.,Mammalia,US,CZ,24,ivory pieces,Q,O
2017,I,Elephantidae spp.,Mammalia,US,DK,0.711,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,US,ES,1,ivory carvings,P,U
2017,I,Elephantidae spp.,Mammalia,US,FR,4,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,US,FR,52,piano keys,T,O
2017,I,Elephantidae spp.,Mammalia,US,GB,1,ivory carvings,T,O
2017,I,Elephantidae spp.,Mammalia,US,GB,88,piano keys,P,O
2017,I,Elephantidae spp.,Mammalia,US,NL,34,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,US,PT,3,ivory carvings,P,O
2017,I,Elephantidae spp.,Mammalia,XX,DE,42,ivory carvings,P,O
2017,I,Elephas maximus,Mammalia,AE,FR,1,ivory carvings,Q,O
2017,I,Elephas maximus,Mammalia,AE,FR,1,ivory carvings,T,O
2017,I,Elephas maximus,Mammalia,AE,GB,3,ivory carvings,T,O
2017,I,Elephas maximus,Mammalia,AT,CH,,ivory carvings,P,O
2017,I,Elephas maximus,Mammalia,AU,FR,15,ivory carvings,P,O
2017,I,Elephas maximus,Mammalia,AU,GB,102,ivory carvings,T,O
2017,I,Elephas maximus,Mammalia,AU,GB,1,ivory carvings,T,U
2017,I,Elephas maximus,Mammalia,AU,IT,1,ivory carvings,Q,O
2017,I,Elephas maximus,Mammalia,BE,SG,,ivory carvings,T,O
2017,I,Elephas maximus,Mammalia,CA,DE,5,ivory carvings,P,O
2017,I,Elephas maximus,Mammalia,CA,GB,1,ivory carvings,T,O
2017,I,Elephas maximus,Mammalia,CH,FR,2,ivory carvings,P,O
2017,I,Elephas maximus,Mammalia,CH,GB,1,ivory carvings,T,O
2017,I,Elephas maximus,Mammalia,CH,NL,1,ivory carvings,Q,O
2017,I,Elephas maximus,Mammalia,CN,AT,3,ivory carvings,T,O
2017,I,Elephas maximus,Mammalia,CN,DE,0.05,ivory carvings,T,O
2017,I,Elephas maximus,Mammalia,CN,FI,6,ivory carvings,Q,O
2017,I,Elephas maximus,Mammalia,CN,GB,5,ivory carvings,Q,O
